state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-3.181	-3.370	-3.136	-2.762	-2.387	-1.822	-1.665	-1.375	-1.061	-0.232	0.390	-0.173	0.678	0.256	0.093	-0.030	1.006	0.990	0.440	1.756	1.888	1.509	0.970	1.272	1.405	2.474	2.467	2.214	2.910	2.647	2.695	2.288	2.190	2.353	0.948	1.163	0.550	0.404	-0.573	-1.121	-1.498	-0.788	-0.125	-0.429	-1.754	-1.750	-1.680	-2.247	-2.696	-3.043
2000000	1.530	0.813	0.641	-0.155	-0.372	-0.851	-0.289	-0.477	-0.904	-0.240	-0.461	-0.230	0.484	0.417	0.081	-0.375	0.824	0.732	0.951	0.760	1.537	1.342	0.818	1.330	2.145	2.231	2.517	2.022	2.883	2.626	2.481	2.381	2.345	2.246	0.844	1.127	1.438	1.476	-0.143	-1.641	-1.400	-1.231	-0.423	-0.346	-1.086	-1.267	-1.625	-1.558	-1.624	-2.360
3000000	-1.238	-1.484	-1.411	-1.295	-1.573	-2.194	-1.792	-0.885	-0.816	-0.081	-0.102	-0.086	0.038	0.131	-0.172	0.237	0.434	1.114	0.685	1.125	1.738	1.734	0.530	1.303	1.577	2.564	2.528	2.267	2.228	3.089	2.366	2.419	2.053	2.590	1.106	1.419	1.049	0.971	-0.046	-1.420	-1.744	-0.336	0.237	0.210	-0.856	-1.748	-2.480	-1.807	-2.008	-0.841
4000000	-2.225	-0.699	-1.338	-2.269	-1.738	-1.731	-1.829	-1.346	-1.213	-0.223	-0.230	0.187	-0.206	0.044	0.114	-0.073	0.670	0.938	0.819	1.472	1.650	1.090	1.048	1.335	1.610	2.075	1.851	2.080	2.469	3.085	2.408	2.573	1.902	2.211	0.978	1.051	0.914	0.852	-0.516	-1.154	-1.612	-1.368	-1.087	-0.631	-2.091	-2.142	-1.633	-1.248	-1.338	-1.425
5000000	-1.825	-0.573	-0.518	-0.737	-1.170	-2.450	-2.432	-1.836	-0.475	-0.754	0.538	-0.600	-0.377	0.364	0.059	-0.439	-0.417	0.624	0.808	1.029	2.549	1.037	0.911	1.359	1.714	2.849	1.954	2.382	2.574	3.273	2.621	2.619	2.068	2.833	1.134	1.558	1.461	0.358	-0.438	-1.310	-1.390	-1.159	-0.875	-0.170	-1.491	-0.968	-2.580	-1.109	-1.376	-1.425
6000000	-3.292	-3.167	-2.324	-3.346	-2.212	-1.913	-1.305	-1.625	-0.928	-0.000	0.658	0.079	0.132	0.882	-0.345	0.132	1.586	1.552	0.564	1.609	2.343	1.227	0.675	1.325	1.419	3.285	1.935	2.668	2.291	3.331	2.284	2.710	2.471	2.482	1.392	0.859	1.589	1.343	-0.517	-1.110	-1.661	-1.595	-0.579	-0.242	-1.471	-1.089	-1.199	-1.376	-2.984	-4.389
7000000	0.324	-0.386	0.562	0.089	-1.799	-2.019	-1.064	-0.848	-1.280	-0.675	-0.506	-0.765	1.031	0.371	0.284	-0.168	1.153	0.881	0.276	0.940	2.056	1.309	0.843	1.146	1.644	2.779	2.009	1.741	3.072	2.614	2.401	3.128	2.092	3.067	1.076	1.006	1.701	0.869	-0.476	-1.694	-1.933	-1.022	-0.187	0.494	-1.455	-0.973	-2.078	-3.193	-4.511	-4.095
8000000	-0.599	-0.327	-1.354	-0.989	-0.982	-2.770	-1.967	-0.781	0.581	-0.642	-0.131	0.351	-0.225	0.484	0.844	-0.415	0.753	0.782	1.110	1.235	1.814	1.037	1.000	1.420	1.528	2.504	2.833	2.446	2.719	2.662	3.039	2.242	2.503	2.450	1.037	0.948	0.717	0.346	-0.926	-1.248	-2.188	-1.018	-0.984	-0.463	-1.474	-2.227	-3.447	-3.637	-3.717	-3.909
9000000	-2.359	-2.110	-2.288	-2.469	-3.005	-2.839	-2.153	-1.743	-0.916	-0.012	-0.595	0.145	-0.104	0.075	0.249	0.193	0.318	0.509	0.274	0.757	1.707	0.823	1.068	1.548	1.602	2.075	2.635	2.317	2.718	2.495	2.746	2.686	2.430	2.266	0.790	1.355	1.302	0.418	-0.268	-1.299	-1.682	-1.315	-0.757	-0.354	-0.454	-1.198	-1.579	-2.624	-2.472	-2.679
10000000	-1.010	-1.030	-1.343	-2.279	-1.816	-2.863	-1.910	-2.010	-0.303	-0.416	-0.345	0.685	0.150	0.163	0.148	0.433	0.500	0.724	1.005	1.106	1.579	0.994	1.126	1.302	1.562	2.464	2.528	2.327	2.393	3.333	2.667	2.696	2.391	2.994	0.590	1.998	1.110	0.846	-0.327	-1.706	-1.647	-1.649	-0.465	-0.111	-1.853	-2.959	-3.229	-2.771	-2.752	-2.519
11000000	-2.970	-4.143	-3.173	-3.329	-2.940	-1.696	-1.625	-1.554	-0.429	-0.344	-0.334	0.174	-0.111	0.318	0.052	-0.609	0.389	1.294	-0.242	1.523	1.824	1.572	1.086	1.236	1.566	3.051	1.782	1.903	2.791	2.898	2.899	2.225	2.192	2.206	0.550	1.327	1.103	0.048	-0.762	-1.226	-1.825	-1.470	-0.632	0.265	-0.706	-2.108	-2.843	-2.666	-2.921	-2.657
