state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	8.588	7.770	8.134	10.200	8.180	10.477	9.354	13.498	8.809	6.618	3.980	5.095	1.381	2.084	3.679	2.490	9.263	5.607	4.258	10.231	10.521	4.657	4.035	6.719	5.831	1.638	6.400	8.049	5.381	5.002	2.158	3.527	2.289	4.609	3.853	-0.106	1.553	-1.240	-3.447	5.083	7.134	4.957	3.830	-0.898	-0.265	-10.108	-9.894	-11.922	-13.434	-17.477
2000000	2.444	6.550	6.201	7.616	5.784	6.358	7.366	8.708	8.525	7.244	5.697	4.454	3.636	1.043	3.333	2.335	4.865	4.788	6.787	6.276	6.226	5.262	5.835	5.198	4.561	1.705	4.475	5.868	5.210	4.133	5.320	2.536	4.619	7.586	2.964	1.681	-0.222	-0.137	-1.633	0.326	0.983	2.574	1.481	-0.462	-2.904	-3.206	-0.853	3.510	4.271	8.915
3000000	-1.662	0.296	-0.739	0.826	3.929	5.452	4.588	5.073	4.411	2.053	2.166	1.762	5.178	2.017	2.449	2.994	4.301	4.886	5.685	5.615	5.930	4.235	6.023	6.733	3.594	1.648	3.480	4.121	3.268	4.705	2.003	2.025	1.740	2.533	2.210	1.297	-0.511	-4.042	-2.360	-0.595	1.637	2.974	1.755	0.661	-1.525	-1.754	-3.886	-6.819	-6.031	-5.258
4000000	-1.798	0.540	0.903	0.794	3.901	4.169	6.658	6.392	5.937	5.995	3.349	4.968	4.727	2.489	2.616	2.792	4.437	4.151	5.169	5.217	5.648	5.661	4.759	4.091	2.958	1.970	4.862	3.597	4.596	3.879	2.988	3.342	3.768	2.740	1.317	4.541	1.057	-1.044	-1.372	-0.124	2.167	2.968	0.202	-1.503	-1.885	-2.058	-2.270	-4.547	-6.054	-8.142
5000000	1.891	3.173	3.188	3.205	3.270	5.679	6.981	7.476	8.932	5.788	4.065	3.978	3.510	2.574	2.264	2.848	5.302	4.655	6.607	6.153	5.337	4.617	4.772	6.124	2.525	2.263	3.477	4.908	5.405	5.034	3.897	3.030	2.653	3.397	1.894	1.561	1.352	-0.650	-0.917	0.088	2.331	1.537	0.055	-2.365	-4.112	-6.397	-6.533	-8.174	-9.348	-8.895
6000000	-2.480	0.280	5.746	4.537	5.144	6.208	4.561	2.701	2.018	3.016	6.158	3.354	2.801	6.386	2.361	3.372	4.832	5.385	6.307	8.264	8.120	4.457	7.524	5.208	7.072	1.513	2.944	7.498	4.225	5.207	2.672	4.057	3.082	1.418	5.516	1.747	-0.099	-0.134	-1.440	2.149	3.488	7.263	6.074	-0.942	-2.367	2.729	0.510	-0.648	0.127	-1.347
7000000	5.798	8.056	4.557	3.989	3.835	3.095	2.142	4.945	2.678	3.053	1.471	0.652	3.438	3.756	3.001	2.925	4.259	5.533	6.975	6.056	7.435	4.611	4.904	5.159	4.082	1.615	6.445	6.239	7.073	4.801	3.868	1.755	2.650	2.727	0.741	2.626	-0.433	-3.463	0.206	1.506	0.968	1.457	1.983	-0.068	-0.723	-3.901	-3.136	-1.897	0.031	-0.384
8000000	10.020	11.777	8.444	8.312	5.679	8.943	8.257	4.365	6.912	7.019	2.932	3.533	0.256	2.758	2.604	2.661	4.908	4.658	7.573	5.784	6.736	5.035	6.491	4.276	4.005	1.630	3.615	6.575	6.626	5.005	3.715	1.964	3.245	3.685	1.945	1.866	3.429	0.337	-2.206	0.531	2.726	1.219	2.476	0.577	-1.270	-4.139	-1.492	-2.520	-3.189	-2.092
9000000	10.890	9.353	9.898	11.902	7.591	8.434	6.421	5.161	3.782	5.929	6.995	2.781	0.903	1.948	2.946	2.219	4.688	4.894	4.958	5.396	4.972	6.184	3.840	4.917	5.640	1.413	4.214	4.646	5.833	3.498	2.684	5.484	3.344	3.328	1.393	2.828	3.705	-1.332	-3.420	1.156	3.390	2.367	3.124	-0.534	-2.067	-4.280	-3.962	-6.689	-5.522	-5.939
10000000	-1.193	3.721	2.098	4.505	4.076	7.668	7.711	10.402	6.889	2.273	6.746	4.256	4.507	1.293	2.479	2.874	5.813	5.992	4.845	6.258	6.264	3.953	7.459	6.955	4.978	1.880	2.745	4.666	6.444	4.861	3.128	1.503	1.986	4.379	4.219	1.650	-0.857	-1.339	-3.231	0.160	2.212	3.631	0.560	2.623	2.348	-0.681	-3.892	-5.215	-3.783	-3.830
