state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.770	1.058	1.530	2.271	3.218	6.635	7.288	8.779	9.412	8.426	8.366	6.149	5.136	5.960	3.832	4.201	6.021	4.598	5.569	6.268	7.126	6.285	4.617	6.101	5.414	5.240	5.762	6.188	6.774	5.413	7.748	9.362	5.471	7.405	7.340	5.619	7.651	7.015	4.818	6.588	3.877	2.873	1.675	3.554	3.784	0.930	0.900	-0.892	-3.030	-3.020
2000000	2.184	4.823	3.491	4.864	4.018	4.594	6.369	5.608	6.834	8.264	6.844	8.488	8.139	5.532	3.825	4.898	8.257	4.621	4.026	8.391	8.832	8.016	6.104	4.825	6.719	6.934	6.793	5.931	7.437	5.247	8.210	6.702	5.929	8.308	7.249	5.368	9.085	5.169	6.917	7.213	2.829	3.273	1.393	3.859	3.376	0.269	-0.131	-1.145	-3.324	-1.353
3000000	10.526	6.955	5.552	3.755	2.993	4.766	5.392	6.794	8.784	8.362	7.432	6.739	7.029	6.471	4.663	4.473	5.345	5.148	4.557	6.769	8.328	8.511	7.206	4.580	5.727	6.161	5.857	6.865	6.997	5.246	8.708	7.317	6.574	7.936	7.560	5.312	6.433	5.485	7.079	8.186	3.653	2.153	2.493	3.862	3.117	3.936	1.280	-1.257	-3.360	-5.748
4000000	5.112	3.387	2.668	3.710	9.022	10.566	10.147	10.009	8.803	8.038	8.145	6.185	5.573	6.787	4.475	4.811	4.198	6.208	6.780	5.042	8.711	8.449	5.076	4.643	6.827	5.798	6.880	5.554	7.579	4.974	7.675	7.584	6.197	8.472	7.464	5.285	7.007	5.410	6.551	6.461	3.480	2.038	1.892	3.130	2.396	3.754	1.737	-0.086	-1.591	0.052
5000000	4.953	3.775	3.160	3.434	3.295	3.732	6.156	6.935	5.738	5.826	6.434	6.904	6.175	6.336	3.657	5.235	6.336	3.939	6.427	5.349	6.865	6.422	4.431	4.584	6.611	8.544	5.187	5.311	7.563	5.146	7.508	8.309	6.019	7.403	8.763	5.363	6.602	5.188	5.954	6.835	3.073	2.565	1.910	2.903	1.875	1.903	2.091	-2.212	-2.449	-2.960
6000000	10.195	9.543	7.267	5.570	6.648	9.215	10.694	9.141	7.663	7.572	6.694	8.934	5.902	5.075	4.433	5.040	4.421	4.536	5.492	9.788	7.443	9.166	4.996	4.801	7.966	5.784	5.790	8.648	8.228	4.899	6.449	8.353	6.136	6.938	9.258	5.158	7.945	5.021	7.828	6.941	2.986	2.423	1.545	3.268	2.284	3.227	4.936	-2.312	-3.974	-4.167
7000000	-2.164	-1.580	3.767	2.179	6.121	7.876	7.712	10.846	9.067	8.807	11.772	5.694	7.037	5.492	3.826	4.262	6.153	3.757	5.523	8.032	6.462	9.116	6.058	4.235	6.439	5.627	6.502	7.394	7.533	5.263	7.466	8.975	5.633	9.390	9.681	5.363	8.256	5.015	7.963	8.072	3.420	2.480	1.093	3.516	8.005	5.262	3.217	-0.836	-0.409	6.156
8000000	1.841	2.081	1.700	2.911	7.591	6.286	5.845	7.302	7.631	7.718	5.881	9.801	7.628	5.496	4.686	3.721	5.572	4.225	5.045	6.728	8.275	6.640	4.823	5.495	5.186	6.179	6.283	6.617	6.855	5.212	7.081	7.135	5.866	7.760	7.947	5.345	9.675	5.442	5.962	7.367	3.090	2.661	2.174	4.109	3.142	4.022	1.769	-1.339	-0.510	-5.716
9000000	-1.745	-0.868	1.495	1.520	2.342	5.599	8.898	8.794	9.330	8.714	11.612	8.122	6.266	6.850	4.447	4.042	5.142	4.908	5.793	5.614	7.752	7.596	4.321	5.514	6.241	6.043	5.812	6.435	6.868	5.089	6.466	8.880	7.225	7.183	7.706	5.341	7.120	5.159	6.913	6.408	3.531	2.380	1.664	3.072	4.180	3.210	1.923	-1.773	-2.399	-1.335
10000000	1.505	0.594	3.422	3.049	6.193	8.649	11.703	7.457	9.796	9.616	9.663	9.124	5.127	7.534	3.521	6.120	4.751	4.330	6.179	6.658	6.392	9.113	5.336	4.845	5.434	6.829	6.272	6.603	6.192	5.167	8.035	7.232	5.469	9.823	10.750	5.298	9.062	4.877	8.542	6.322	3.247	2.035	2.303	2.417	7.212	2.737	1.462	-2.177	-1.500	3.782
