state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	2.147	2.097	2.365	3.411	5.972	7.897	8.183	9.517	7.948	7.932	7.486	7.412	8.289	5.730	3.536	5.103	6.298	3.968	4.852	6.834	6.580	7.712	6.268	4.866	6.310	7.202	5.842	6.044	6.641	5.858	5.039	7.148	7.115	7.731	7.575	5.134	7.894	5.090	6.938	7.446	2.561	3.081	1.746	2.177	2.918	0.025	0.298	0.545	-0.865	-0.468
2000000	4.804	5.714	2.888	2.277	3.112	6.904	7.667	9.989	9.237	9.965	7.748	9.106	5.908	7.654	4.100	5.109	4.889	4.028	4.860	7.433	4.839	6.719	4.540	5.967	6.228	5.172	6.749	5.660	8.603	5.670	5.947	7.712	5.448	7.983	10.089	5.552	8.389	5.371	5.852	7.561	2.879	2.231	2.293	3.575	3.183	5.037	3.861	-0.369	0.210	0.572
3000000	1.400	1.198	2.943	1.749	4.965	8.337	8.667	12.704	12.653	14.111	9.644	6.823	7.086	5.803	4.491	4.116	7.859	4.043	5.291	9.896	9.682	9.588	5.339	4.899	5.256	7.094	6.114	6.122	6.708	4.899	7.573	10.248	5.982	8.778	8.114	5.453	8.721	4.868	7.399	8.699	3.123	2.301	3.137	1.765	5.883	5.827	1.070	-0.757	-5.277	-5.833
4000000	-1.058	1.481	3.665	4.033	8.132	8.228	9.658	7.376	12.075	12.420	14.053	9.684	5.356	5.210	7.716	4.198	5.508	4.220	5.504	10.057	10.781	12.638	5.712	4.680	5.028	7.790	5.836	6.525	7.349	4.716	7.846	8.881	5.735	7.787	7.941	5.481	8.256	5.231	6.274	8.215	3.523	2.367	1.989	2.126	4.603	4.795	2.015	1.229	-3.681	-2.402
5000000	0.720	5.037	5.645	5.338	7.218	10.527	7.178	8.152	7.324	9.301	6.940	6.584	4.650	5.377	4.435	3.880	8.099	5.558	4.449	6.548	6.787	6.679	5.354	5.618	5.015	6.166	5.907	9.448	7.666	5.314	7.084	8.538	5.433	8.331	9.270	6.029	8.349	4.809	7.144	8.782	3.910	2.525	2.149	3.308	2.931	1.816	2.535	-4.599	-7.645	-12.019
6000000	3.360	4.539	5.760	2.795	4.749	3.439	5.908	6.590	6.044	6.536	6.639	7.599	4.923	6.920	3.840	4.348	7.017	4.284	5.657	9.756	6.936	8.821	4.309	5.562	5.577	5.751	6.981	6.819	6.156	5.395	8.341	10.224	5.476	9.797	7.725	5.673	7.309	4.907	7.740	7.405	3.914	2.426	1.783	4.723	4.116	2.448	1.661	-2.548	-5.235	-4.202
7000000	10.425	10.835	7.393	5.951	7.580	10.295	8.134	7.066	8.646	10.672	8.388	6.584	6.538	5.378	4.163	4.612	7.769	4.473	6.275	5.441	5.997	7.799	4.786	5.013	5.505	5.700	6.261	8.203	7.491	5.193	5.742	8.104	5.944	8.842	9.188	5.251	8.995	5.220	7.149	6.954	2.826	2.456	2.712	2.520	3.666	3.637	2.964	2.332	-1.741	-1.085
8000000	6.415	0.675	4.009	1.129	6.833	9.682	16.904	13.236	16.107	17.303	14.901	14.168	5.566	7.287	3.835	4.092	8.315	4.491	6.367	5.445	10.073	7.433	4.395	5.512	5.804	5.934	7.590	5.393	7.225	4.972	7.155	12.975	5.737	7.719	7.343	5.662	8.862	5.300	8.469	6.261	3.656	4.244	1.280	3.604	3.856	8.704	2.099	-1.535	-0.893	1.903
9000000	4.745	6.078	3.979	4.611	6.487	6.049	6.119	5.144	5.636	5.563	6.337	7.317	5.002	7.638	4.559	5.620	4.974	3.832	5.774	7.410	6.884	6.695	4.873	4.789	7.761	6.548	5.833	9.619	7.404	4.918	7.983	8.264	5.978	8.775	7.527	5.373	8.024	5.333	6.412	6.612	3.835	2.677	1.515	2.854	4.574	4.377	1.340	-1.242	0.427	-4.022
10000000	-3.758	1.625	2.227	2.439	7.854	8.661	11.349	9.381	7.483	9.343	6.143	6.359	9.699	4.639	7.471	5.162	4.437	4.747	4.748	11.137	10.667	7.733	8.951	4.955	4.912	7.383	5.757	7.098	7.992	5.131	7.329	8.280	6.007	9.130	7.682	5.701	8.824	4.897	9.389	7.456	3.680	2.026	3.202	2.502	2.284	4.777	5.965	-1.162	0.651	3.739
11000000	4.077	1.940	3.735	3.477	2.655	6.574	7.257	8.162	8.538	11.816	11.656	5.320	8.308	6.676	4.255	4.834	6.248	4.232	5.297	5.437	5.943	9.799	6.360	4.390	6.156	12.544	7.337	5.570	6.755	5.139	9.878	7.982	5.525	8.356	8.883	5.116	7.507	5.506	7.220	8.020	3.890	1.847	2.485	3.247	3.410	0.757	1.920	-1.406	-1.308	0.921
12000000	8.873	6.340	6.132	6.240	8.081	10.706	9.249	7.694	6.991	7.901	6.515	7.952	6.422	5.812	4.335	5.265	5.257	4.915	5.066	6.968	7.417	7.428	5.475	4.783	6.044	6.917	6.434	5.539	6.471	6.898	5.295	7.789	6.066	6.826	7.320	5.549	7.217	5.197	6.892	7.719	3.573	2.446	2.277	2.269	2.580	2.477	0.809	-1.190	0.263	-1.350
13000000	5.299	3.538	0.626	3.131	4.387	10.794	10.489	9.215	11.389	8.603	9.849	8.374	4.634	5.384	4.288	4.249	5.779	4.169	5.103	5.546	7.263	8.707	4.533	5.574	5.412	7.649	5.580	6.377	7.940	7.036	5.487	9.793	6.162	10.241	8.100	5.564	8.363	5.322	6.489	8.828	3.392	2.276	3.422	1.825	4.177	5.911	2.621	-1.591	0.209	4.534
14000000	3.350	2.733	3.276	6.246	5.600	6.857	6.817	6.929	6.674	7.161	5.851	5.973	5.167	5.119	4.919	3.874	5.832	5.240	6.096	5.168	8.387	8.337	4.596	5.209	6.459	6.284	6.130	6.208	6.267	5.664	6.578	7.340	6.376	7.660	6.933	5.390	7.345	5.706	6.346	6.694	3.668	2.131	2.291	3.379	2.218	5.352	1.008	-2.426	-1.429	-1.400
15000000	1.495	4.314	0.863	4.492	5.550	7.433	8.690	5.975	5.547	5.311	6.176	7.238	5.557	5.638	3.851	5.037	6.024	5.182	7.370	4.931	6.785	7.911	4.983	4.257	5.839	7.291	6.059	7.480	7.106	4.933	7.560	7.906	6.225	8.152	8.450	5.591	7.073	5.677	6.243	6.102	3.553	2.257	1.720	5.173	5.040	3.220	2.131	-1.141	-2.162	-0.444
16000000	6.933	8.134	8.064	9.910	7.711	7.634	6.926	6.765	7.164	7.100	5.408	7.304	7.689	6.422	4.141	5.309	5.343	4.428	5.269	7.522	7.353	7.118	5.284	5.841	4.547	6.253	7.000	6.719	6.309	5.282	7.975	8.192	5.850	8.308	8.450	5.330	7.359	4.954	7.754	5.951	3.166	2.018	2.772	3.006	2.069	4.693	0.711	-1.839	-3.438	-2.620
17000000	3.095	2.672	3.252	3.464	3.890	4.334	5.582	6.588	7.258	7.383	9.042	8.377	7.219	5.509	4.815	5.602	4.896	4.062	5.104	5.214	7.349	7.323	6.462	5.122	5.411	6.438	6.613	7.662	6.529	5.223	7.928	7.014	7.745	7.516	8.184	5.315	7.327	5.577	6.495	6.697	3.586	2.237	2.271	2.679	5.312	4.086	1.023	-3.352	-5.863	-5.656
18000000	2.920	1.560	1.695	4.193	4.276	7.290	8.320	9.711	12.847	10.484	13.599	7.775	5.962	7.306	4.029	5.886	5.844	3.700	5.107	8.056	8.003	6.973	4.729	5.510	6.099	6.706	6.552	6.447	7.575	5.570	6.164	7.799	6.025	8.155	8.656	5.757	6.772	5.231	6.935	8.221	3.508	2.065	2.694	2.251	3.860	2.244	1.652	-1.427	0.424	0.038
19000000	8.035	5.061	5.911	3.554	4.383	4.519	4.142	5.544	9.782	11.169	10.230	7.440	5.057	5.758	4.580	5.336	3.934	5.151	6.921	4.532	6.781	8.657	7.171	4.882	4.877	8.358	6.877	5.845	7.377	5.138	8.281	7.776	6.417	9.902	7.336	5.564	7.842	5.185	7.394	6.883	3.678	5.349	1.343	2.620	4.658	1.354	2.234	-3.267	-5.744	-2.965
